,ID,Price,Levy,Manufacturer,Model,Prod. year,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11
3395,3330,15994,1185,5,24,2009,3,2.5,74121,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3396,3356,3450,1624,7,10,2009,3,3.5,109139,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
3397,3426,1803,1405,10,21,2009,3,3.0,229854,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3398,3440,13485,0,6,6,2009,1,1.8,270400,4.0,3,2,8,0,1,0,0,0,0,0,0,0,0,0
3399,3461,5018,1624,7,10,2009,3,3.5,109139,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
3400,3637,1019,1537,6,18,2009,1,3.3,318358,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3401,3659,12544,1185,6,8,2009,2,2.5,130000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3402,3677,7997,1537,6,18,2009,1,3.3,251278,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3403,3680,14740,878,6,6,2009,1,1.8,200000,4.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
3404,3712,17876,0,6,8,2009,1,2.4,300000,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
3405,3731,10349,702,18,197,2009,2,1.4,147600,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
3406,3734,16308,0,6,6,2009,1,1.8,140000,4.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
3407,3737,10349,658,3,156,2009,1,1.3,278400,4.0,3,2,6,0,1,0,0,0,0,0,0,0,0,0
3408,3821,5175,790,2,50,2009,2,1.6,149692,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3409,3843,300,0,7,370,2009,2,5.5,123000,8.0,2,1,8,0,0,1,0,0,0,0,0,0,0,0
3410,3855,20385,0,4,4,2009,1,2.5,272000,4.0,1,2,6,1,0,0,0,0,0,0,0,0,0,0
3411,3861,6595,790,2,50,2009,2,1.6,38413,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3412,3961,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3413,3973,11604,0,34,490,2009,6,2.0,134500,4.0,3,2,8,1,0,0,0,0,0,0,0,0,0,0
3414,3996,12074,1537,6,18,2009,1,3.3,420550,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3415,4020,43360,1317,11,228,2009,3,2.8,195071,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3416,4112,6272,1624,7,47,2009,3,3.5,274088,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3417,4129,18817,0,6,122,2009,6,1.8,127000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3418,4203,5488,790,17,55,2009,2,1.6,112282,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3419,4208,21012,1405,10,710,2009,2,3.0,170000,6.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
3420,4306,16308,878,6,6,2009,2,1.8,193000,4.0,1,2,16,0,0,1,0,0,0,0,0,0,0,0
3421,4307,12231,702,8,140,2009,2,1.4,140000,4.0,4,2,6,0,1,0,0,0,0,0,0,0,0,0
3422,4318,22947,1273,20,88,2009,3,2.7,142419,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3423,4349,6429,1405,10,21,2009,3,3.0,262072,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3424,4377,5959,1141,26,192,2009,2,2.4,123000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
3425,4541,4328,614,2,171,2009,2,1.2,171138,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3426,4582,706,1624,7,10,2009,3,3.5,138384,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3427,4616,16935,1185,5,24,2009,3,2.5,165302,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3428,4626,4704,790,17,55,2009,2,1.6,112282,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3429,4650,3763,790,17,501,2009,2,1.6,91930,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3430,4654,30238,1273,20,88,2009,3,2.7,116092,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3431,4684,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3432,4692,15053,1185,5,24,2009,3,2.5,176878,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3433,4738,1019,1537,6,18,2009,1,3.3,318358,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3434,4755,5802,790,17,55,2009,2,1.6,107125,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3435,4756,9408,966,26,508,2009,2,2.0,107000,4.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
3436,4793,11290,746,6,6,2009,1,1.5,99000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
3437,4874,20532,1273,20,88,2009,3,2.7,163240,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3438,4897,8097,790,17,55,2009,2,1.6,164804,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3439,4914,14113,1185,4,29,2009,1,2.5,143131,4.0,1,2,8,1,0,0,0,0,0,0,0,0,0,0
3440,4923,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3441,4935,14700,0,6,6,2009,1,1.8,249600,4.0,3,2,6,0,1,0,0,0,0,0,0,0,0,0
3442,4940,1411,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3443,4942,314,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3444,4943,13642,0,14,635,2009,3,1.5,240000,4.0,4,2,8,0,1,0,0,0,0,0,0,0,0,0
3445,4953,4391,526,18,64,2009,2,1.0,90000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3446,4981,33870,0,9,20,2009,2,4.8,145000,6.0,2,1,10,1,0,0,0,0,0,0,0,0,0,0
3447,4988,12231,0,3,156,2009,1,1.3,244800,4.0,2,2,6,0,0,1,0,0,0,0,0,0,0,0
3448,5014,13172,1185,16,54,2009,2,2.5,133000,4.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
3449,5106,1019,1537,6,18,2009,1,3.3,318358,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3450,5111,7370,961,2,50,2009,3,2.0,66630,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3451,5138,16358,966,5,59,2009,2,2.0,125350,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3452,5211,23834,0,10,21,2009,2,3.5,1000,6.0,2,1,10,1,0,0,0,0,0,0,0,0,0,0
3453,5244,2430,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3454,5272,39201,0,6,805,2009,1,3.3,68609,4.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
3455,5347,14113,0,6,6,2009,1,1.5,160000,6.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
3456,5426,10976,790,8,207,2009,4,1.6,152000,4.0,4,2,6,0,0,0,0,1,0,0,0,0,0,0
3457,5427,14897,878,6,6,2009,1,1.8,162024,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
3458,5498,188,1185,4,4,2009,1,2.5,196682,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3459,5499,29166,0,7,47,2009,2,3.7,208000,6.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3460,5520,6899,961,18,278,2009,3,2.0,47520,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3461,5537,14113,0,38,327,2009,2,1.6,30000,4.0,4,2,6,0,0,1,0,0,0,0,0,0,0,0
3462,5557,15053,878,6,6,2009,1,1.8,195000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3463,5617,12861,790,2,55,2009,2,1.6,163560,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3464,5674,23602,1185,1,295,2009,2,2.5,126715,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3465,5683,11992,966,2,55,2009,3,2.0,155025,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3466,5694,5802,790,17,55,2009,2,1.6,107125,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3467,5712,8154,0,38,327,2009,2,2.0,75000,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
3468,5861,6899,790,17,55,2009,2,1.6,50549,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3469,5886,10092,790,2,55,2009,2,1.6,96959,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3470,5891,10036,0,3,3,2009,2,1.3,185000,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
3471,5898,12074,1537,6,18,2009,1,3.3,420550,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3472,6046,392,1273,6,26,2009,2,2.7,335291,4.0,1,3,12,0,0,0,0,0,0,0,0,0,0,1
3473,6060,5883,790,17,55,2009,2,1.6,117685,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3474,6091,10349,790,2,171,2009,2,1.6,58000,4.0,1,2,7,0,0,1,0,0,0,0,0,0,0,0
3475,6116,20385,0,10,65,2009,2,3.0,162000,6.0,2,3,10,0,0,1,0,0,0,0,0,0,0,0
3476,6117,18189,0,6,8,2009,1,2.4,16320,4.0,3,2,9,0,0,1,0,0,0,0,0,0,0,0
3477,6289,5959,966,17,55,2009,3,2.0,75644,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3478,6321,22894,0,4,4,2009,1,2.5,169000,4.0,1,3,12,1,0,0,0,0,0,0,0,0,0,0
3479,6331,20385,0,6,8,2009,2,2.5,152000,4.0,3,2,4,0,0,1,0,0,0,0,0,0,0,0
3480,6356,314,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3481,6362,4234,789,2,50,2009,2,1.6,45256,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3482,6409,188,1185,4,4,2009,1,2.5,196682,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3483,6420,35570,1624,1,9,2009,2,3.5,82343,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3484,6454,14740,0,3,156,2009,1,1.3,156000,4.0,3,2,4,0,0,1,0,0,0,0,0,0,0,0
3485,6486,10036,790,8,207,2009,4,1.6,240000,4.0,4,2,0,0,0,0,0,1,0,0,0,0,0,0
3486,6519,12544,1185,4,40,2009,1,2.5,264000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3487,6587,7840,961,2,45,2009,3,2.0,76559,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3488,6610,14062,966,5,59,2009,2,2.0,119021,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3489,6623,1411,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3490,6624,6586,746,6,6,2009,1,1.5,173213,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
3491,6627,12074,1537,6,18,2009,1,3.3,420550,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3492,6769,31361,1624,7,10,2009,2,3.5,87985,6.0,2,3,12,0,0,0,0,0,0,1,0,0,0,0
3493,6770,627,1405,10,21,2009,2,3.0,171382,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3494,6776,17249,0,6,6,2009,1,1.8,380800,4.0,3,2,8,0,0,1,0,0,0,0,0,0,0,0
3495,6791,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3496,6818,11099,966,2,55,2009,3,2.0,158267,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3497,6839,9800,790,2,55,2009,2,1.6,219236,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3498,6872,19757,0,51,939,2009,1,2.5,261000,4.0,1,2,10,1,0,0,0,0,0,0,0,0,0,0
3499,6888,7500,0,38,327,2009,2,2.0,305000,4.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0
3500,6949,5488,790,17,55,2009,2,1.6,112282,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3501,6977,11422,790,5,14,2009,2,1.6,133207,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3502,7184,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3503,7245,9408,834,8,140,2009,3,1.7,169000,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
3504,7332,12544,1185,16,54,2009,2,2.5,115000,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3505,7379,23521,0,6,465,2009,1,2.4,155000,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3506,7397,5018,1624,7,10,2009,3,3.5,109139,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
3507,7424,6899,789,2,50,2009,2,1.6,145060,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3508,7455,5341,790,2,55,2009,2,1.6,94201,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3509,7533,15681,966,2,55,2009,3,2.0,6500,14.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3510,7586,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3511,7589,11290,746,6,6,2009,1,1.5,237872,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3512,7593,149,0,7,301,2009,2,5.5,90000,8.0,2,3,12,0,0,1,0,0,0,0,0,0,0,0
3513,7639,17562,1185,4,4,2009,1,2.5,143000,4.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3514,7777,15994,0,10,380,2009,2,3.0,184000,6.0,2,3,12,0,0,1,0,0,0,0,0,0,0,0
3515,7801,220,1185,4,4,2009,1,2.5,193614,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3516,7840,6586,746,6,6,2009,1,1.5,173213,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
3517,7851,5865,966,17,55,2009,3,2.0,39031,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3518,7894,39829,0,7,292,2009,3,3.2,152000,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
3519,7905,26657,0,1,295,2009,2,2.5,245000,6.0,2,3,10,0,0,1,0,0,0,0,0,0,0,0
3520,8028,11760,1185,5,24,2009,3,2.5,56552,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3521,8057,12074,1537,6,18,2009,1,3.3,420550,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3522,8216,21012,0,6,8,2009,1,2.4,251200,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3523,8235,220,1185,4,4,2009,1,2.5,193614,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3524,8254,6909,876,2,50,2009,2,1.8,119484,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3525,8340,17249,1141,1,387,2009,1,2.4,264000,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
3526,8359,12231,746,6,774,2009,1,1.5,127300,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3527,8438,5959,966,17,55,2009,3,2.0,75644,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3528,8474,11290,966,5,59,2009,2,2.0,183222,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3529,8494,784,878,6,122,2009,2,1.8,324520,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
3530,8517,11290,966,5,59,2009,2,2.0,139448,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3531,8523,10976,0,15,128,2009,2,1.5,106000,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
3532,8526,10945,1185,5,24,2009,3,2.5,85678,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3533,8530,6583,961,2,45,2009,3,2.0,51480,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3534,8536,8311,966,34,490,2009,2,2.0,240000,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3535,8579,13771,790,5,14,2009,2,1.6,99110,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3536,8611,17249,0,6,6,2009,1,1.8,185600,4.0,3,2,4,0,1,0,0,0,0,0,0,0,0,0
3537,8617,31245,2108,1,352,2009,2,4.6,188266,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3538,8647,12858,0,2,50,2009,2,1.6,30000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
3539,8694,8624,966,17,55,2009,2,2.0,19999,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3540,8709,15681,1185,4,4,2009,1,2.5,99000,4.0,1,2,7,1,0,0,0,0,0,0,0,0,0,0
3541,8729,9722,961,2,45,2009,3,2.0,63889,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3542,8751,19444,0,10,65,2009,2,3.0,120000,6.0,2,3,8,0,0,1,0,0,0,0,0,0,0,0
3543,8797,5802,876,2,50,2009,2,1.8,156032,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3544,8809,7997,1537,6,18,2009,1,3.3,251278,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3545,8832,1411,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3546,8846,1803,1405,10,21,2009,3,3.0,229854,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3547,8856,14229,966,5,59,2009,2,2.0,106325,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3548,8894,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3549,8901,10669,790,2,55,2009,2,1.6,138681,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3550,8957,1411,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3551,8977,20385,1624,7,683,2009,2,3.5,200000,6.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0
3552,9065,5865,966,17,55,2009,3,2.0,39031,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3553,9076,1411,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3554,9079,16621,1185,6,8,2009,2,2.5,60250,4.0,2,2,16,0,0,1,0,0,0,0,0,0,0,0
3555,9136,10976,790,5,106,2009,2,1.6,79027,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3556,9141,17553,966,5,59,2009,2,2.0,120219,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3557,9188,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3558,9201,188,1185,4,4,2009,1,2.5,196682,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3559,9248,26591,2108,1,352,2009,2,4.6,132022,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3560,9272,1803,1405,10,21,2009,3,3.0,229854,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3561,9283,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3562,9299,10976,0,8,559,2009,2,1.6,237780,4.0,4,2,6,0,0,0,0,0,0,1,0,0,0,0
3563,9319,7213,966,2,45,2009,3,2.0,45228,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3564,9405,6269,790,17,55,2009,2,1.6,60563,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3565,9411,22433,1185,5,24,2009,3,2.5,50653,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3566,9421,1254,966,5,14,2009,2,2.0,268227,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3567,9453,10349,1273,20,88,2009,3,2.7,74277,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3568,9507,14113,0,10,97,2009,2,3.0,180000,6.0,2,3,6,0,0,1,0,0,0,0,0,0,0,0
3569,9583,13172,1185,4,4,2009,1,2.5,164600,4.0,1,2,10,1,0,0,0,0,0,0,0,0,0,0
3570,9647,1568,0,15,128,2009,2,1.5,95000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
3571,9699,8311,790,2,55,2009,2,1.6,52472,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3572,9703,220,1185,4,4,2009,1,2.5,193614,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3573,9752,11917,0,8,559,2009,3,1.7,140000,4.0,4,2,12,0,0,0,0,1,0,0,0,0,0,0
3574,9859,21326,1624,7,10,2009,2,3.5,111111,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3575,9864,6125,789,2,50,2009,2,1.6,78712,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3576,9917,9252,1273,20,88,2009,3,2.7,56629,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3577,9920,25399,1756,5,59,2009,2,3.8,142380,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3578,9936,5883,790,17,55,2009,2,1.6,117685,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3579,9937,14740,0,34,490,2009,2,2.0,122000,4.0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
3580,9989,1019,1537,6,18,2009,1,3.3,318358,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3581,9997,15329,1185,5,24,2009,3,2.5,114985,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3582,10011,15608,966,5,59,2009,2,2.0,52749,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3583,10016,8938,2195,10,21,2009,2,4.8,153515,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3584,10031,3450,1624,7,10,2009,3,3.5,109139,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
3585,10121,784,1537,6,18,2009,1,3.3,472304,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3586,10136,12858,702,18,322,2009,2,1.4,15675,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
3587,10235,1882,746,6,6,2009,1,1.5,142426,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3588,10249,3763,790,17,501,2009,2,1.6,91930,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3589,10258,6429,1405,10,21,2009,3,3.0,262072,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3590,10311,314,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3591,10354,36065,1624,1,9,2009,2,3.5,155200,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
3592,10384,17249,0,19,69,2009,2,2.0,124000,4.0,3,2,8,0,0,0,0,0,1,0,0,0,0,0
3593,10399,6272,790,5,14,2009,3,1.6,53256,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3594,10421,6272,789,2,50,2009,2,1.6,66444,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3595,10438,10349,0,12,25,2009,2,2.5,166400,5.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
3596,10479,14426,1185,5,24,2009,3,2.5,72999,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
3597,10540,18817,0,7,129,2009,2,3.0,130000,6.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3598,10543,1568,0,15,128,2009,2,1.5,95000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
3599,10567,16358,1141,11,268,2009,2,2.4,167510,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3600,10633,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3601,10690,314,1624,7,10,2009,3,3.5,266061,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
3602,10691,5883,790,17,55,2009,2,1.6,117685,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3603,10774,16935,1141,6,8,2009,2,2.4,125000,4.0,1,1,4,0,0,1,0,0,0,0,0,0,0,0
3604,10814,9408,965,2,45,2009,3,2.0,63648,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
3605,10834,13350,0,6,6,2009,1,1.5,15000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
3606,10846,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3607,10870,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3608,10883,11099,966,2,55,2009,3,2.0,158267,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3609,10930,24462,1405,10,21,2009,2,3.0,107000,6.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
3610,10958,21012,0,10,1229,2009,2,3.0,198000,6.0,2,3,8,0,0,0,0,0,0,1,0,0,0,0
3611,10986,6600,0,62,1230,2009,2,2.4,260000,6.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
3612,11021,11848,790,2,55,2009,2,1.6,87250,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3613,11022,15681,1185,51,1231,2009,1,2.5,155798,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
3614,11028,188,1185,4,4,2009,1,2.5,196682,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3615,11038,7997,1537,6,18,2009,1,3.3,251278,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
3616,11049,12231,0,6,6,2009,1,1.5,187000,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
3617,11050,15210,1141,6,8,2009,1,2.4,24817,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
3618,11054,19444,0,16,54,2009,6,2.5,189600,4.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
3619,11058,6429,961,2,50,2009,3,2.0,66287,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3620,11059,15612,966,5,59,2009,2,2.0,137851,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3621,11097,15649,0,10,380,2009,6,2.8,240000,6.0,2,3,6,0,0,1,0,0,0,0,0,0,0,0
3622,11129,13630,966,5,59,2009,2,2.0,104157,4.0,1,2,4,0,0,0,0,0,0,1,0,0,0,0
3623,11142,7213,790,17,55,2009,2,1.6,68111,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3624,11172,17876,2195,10,21,2009,2,4.8,112000,8.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
3625,11173,7517,790,17,55,2009,2,1.6,138719,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
3626,11198,30734,2151,1,17,2009,2,4.7,264339,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3627,11209,10663,1405,7,47,2009,3,3.0,278904,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
