,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
2292,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_3,D
2293,Female,No,50,No,Entertainment,8.0,Low,2.0,Cat_6,A
2294,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4,D
2295,Male,No,43,Yes,Marketing,0.0,Low,2.0,Cat_6,A
2296,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6,D
2297,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,C
2298,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
2299,Female,Yes,29,No,Engineer,0.0,High,2.0,Cat_6,D
2300,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
2301,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
2302,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_4,A
2303,Male,Yes,52,Yes,Artist,2.0,Average,2.0,Cat_6,C
2304,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
2305,Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
2306,Female,Yes,46,Yes,Artist,1.0,High,4.0,Cat_6,C
2307,Female,Yes,43,No,Doctor,9.0,Low,1.0,Cat_2,A
2308,Female,No,32,No,Doctor,8.0,Low,6.0,Cat_6,C
2309,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6,C
2310,Female,Yes,40,Yes,Engineer,0.0,Average,5.0,Cat_3,B
2311,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
2312,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
2313,Male,No,23,No,,0.0,Low,8.0,Cat_4,D
2314,Female,Yes,65,No,Lawyer,0.0,High,2.0,Cat_6,A
2315,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
2316,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
2317,Male,Yes,79,No,Lawyer,0.0,Low,1.0,Cat_6,D
2318,Male,Yes,65,No,Entertainment,1.0,High,2.0,Cat_6,B
2319,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,B
2320,Female,Yes,28,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
2321,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
2322,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
2323,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
2324,Male,Yes,56,No,Healthcare,0.0,High,4.0,Cat_7,B
2325,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4,A
2326,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
2327,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
2328,Male,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
2329,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
2330,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,D
2331,Female,Yes,49,Yes,Artist,0.0,High,4.0,Cat_6,C
2332,Male,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,B
2333,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3,D
2334,Female,Yes,57,Yes,Artist,1.0,High,2.0,Cat_6,C
2335,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1,D
2336,Female,,50,Yes,Artist,0.0,High,1.0,,B
2337,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
2338,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4,A
2339,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2,C
2340,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_6,B
2341,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
2342,Female,Yes,27,No,Marketing,0.0,High,4.0,Cat_6,D
2343,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
2344,Male,Yes,61,Yes,Artist,2.0,Low,2.0,Cat_6,B
2345,Female,Yes,73,Yes,Lawyer,0.0,Low,5.0,Cat_1,D
2346,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,C
2347,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,B
2348,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
2349,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
2350,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6,C
2351,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,B
2352,Male,Yes,40,No,Executive,5.0,Low,4.0,Cat_6,D
2353,Female,Yes,86,No,Lawyer,0.0,Low,1.0,Cat_6,D
2354,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,B
2355,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6,A
2356,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2,D
2357,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,B
2358,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,B
2359,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,A
2360,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
2361,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6,A
2362,Female,No,28,No,Healthcare,9.0,Low,2.0,Cat_6,D
2363,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,D
2364,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,B
2365,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,B
2366,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,B
2367,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,D
2368,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,D
2369,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,A
2370,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2371,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
2372,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,C
2373,Male,Yes,37,No,Entertainment,1.0,Low,2.0,Cat_6,A
2374,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,D
2375,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,A
2376,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,D
2377,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_2,B
2378,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4,D
2379,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
2380,Male,Yes,37,No,Engineer,8.0,Average,3.0,Cat_4,D
2381,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
2382,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,A
2383,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
2384,Male,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_2,C
2385,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
2386,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6,D
2387,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
2388,Male,No,19,No,Healthcare,13.0,Low,3.0,Cat_3,D
2389,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,Cat_4,C
2390,Female,No,39,No,Entertainment,0.0,Low,6.0,Cat_3,D
2391,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_3,D
2392,Female,No,30,No,Healthcare,0.0,Low,,Cat_6,D
2393,Male,No,23,No,Healthcare,0.0,Low,6.0,Cat_3,D
2394,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6,C
2395,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1,D
2396,Female,Yes,74,Yes,Lawyer,0.0,Low,,Cat_6,D
2397,Female,Yes,73,No,Artist,1.0,High,2.0,Cat_6,C
2398,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,C
2399,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,B
2400,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_2,D
2401,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4,D
2402,Female,No,25,No,Marketing,0.0,Low,7.0,Cat_2,B
2403,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
2404,Female,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_4,C
2405,Female,,40,No,Engineer,1.0,Low,4.0,Cat_3,A
2406,Female,No,30,Yes,Doctor,8.0,Low,,Cat_4,D
2407,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,Cat_4,B
2408,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
2409,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
2410,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,A
2411,Male,No,50,No,Marketing,1.0,Low,2.0,Cat_7,C
2412,Male,Yes,83,No,Lawyer,0.0,Low,1.0,Cat_6,D
2413,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,B
2414,Male,Yes,37,Yes,Artist,6.0,Average,2.0,Cat_3,A
2415,Male,Yes,55,No,Lawyer,1.0,High,3.0,Cat_6,C
2416,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3,C
2417,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6,B
2418,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,C
2419,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,B
2420,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6,D
2421,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6,D
2422,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,C
2423,Female,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,B
2424,Female,No,32,Yes,Artist,7.0,Low,3.0,Cat_6,A
2425,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,D
2426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,B
2427,Female,No,31,Yes,Doctor,0.0,Low,4.0,Cat_3,A
2428,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,A
2429,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6,C
2430,Male,Yes,37,Yes,Executive,1.0,High,3.0,Cat_6,B
2431,Male,Yes,47,Yes,Artist,13.0,Average,4.0,Cat_6,C
2432,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6,C
2433,Female,No,20,No,Entertainment,0.0,Low,7.0,Cat_3,C
2434,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
2435,Male,Yes,47,No,Executive,1.0,High,6.0,Cat_6,C
2436,Female,No,20,,Healthcare,1.0,Low,4.0,Cat_6,D
2437,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
2438,Female,No,29,No,Engineer,9.0,Low,4.0,Cat_4,A
2439,Female,No,33,Yes,Engineer,10.0,Low,1.0,Cat_6,A
2440,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,D
2441,Male,No,18,No,Healthcare,8.0,Low,4.0,Cat_6,D
2442,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2443,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,C
2444,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
2445,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,B
2446,Male,Yes,41,Yes,Executive,0.0,High,4.0,Cat_4,B
2447,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,D
2448,Male,No,30,Yes,Artist,9.0,Low,2.0,Cat_6,A
2449,Male,Yes,53,No,Lawyer,0.0,Low,2.0,Cat_6,D
2450,Male,No,26,Yes,Executive,9.0,Low,4.0,Cat_6,D
2451,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
2452,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7,B
2453,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
2454,Female,Yes,51,Yes,Engineer,0.0,Low,1.0,Cat_6,A
2455,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,B
2456,Female,No,38,Yes,Doctor,0.0,Low,1.0,Cat_6,A
2457,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,D
2458,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4,B
2459,Female,Yes,19,No,Artist,0.0,High,2.0,Cat_4,D
2460,Male,No,33,No,Entertainment,1.0,Low,1.0,Cat_6,D
2461,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6,C
2462,Female,No,33,No,Healthcare,8.0,Low,3.0,,D
2463,Female,No,33,Yes,Engineer,0.0,Low,3.0,Cat_1,D
2464,Female,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
2465,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,C
2466,Male,Yes,49,No,Engineer,1.0,Average,8.0,Cat_4,D
2467,Female,Yes,38,No,Artist,1.0,Low,1.0,Cat_6,B
2468,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3,A
2469,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
2470,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
2471,Female,Yes,31,No,Artist,0.0,High,3.0,Cat_4,A
2472,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
2473,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6,B
2474,Female,Yes,49,Yes,Engineer,1.0,Average,2.0,Cat_6,A
2475,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,D
2476,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
2477,Male,No,41,,Entertainment,6.0,Low,1.0,Cat_6,A
2478,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,Cat_6,A
2479,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2,B
2480,Male,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
2481,Male,Yes,45,No,Doctor,8.0,Low,2.0,Cat_3,A
2482,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0,Cat_3,B
2483,Female,No,35,No,Marketing,0.0,Low,,Cat_3,D
2484,Female,No,21,No,Entertainment,1.0,Low,4.0,Cat_6,D
2485,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,A
2486,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,D
2487,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2,C
2488,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,A
2489,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
2490,Male,Yes,47,No,Entertainment,0.0,High,5.0,Cat_6,C
2491,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
2492,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
2493,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
2494,Male,Yes,42,No,Entertainment,9.0,Average,3.0,Cat_6,A
2495,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
2496,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6,B
2497,Female,Yes,40,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
2498,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,D
2499,Female,No,27,No,Artist,0.0,Low,,Cat_3,D
2500,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,B
2501,Female,Yes,81,No,Lawyer,1.0,Low,,Cat_3,B
2502,Male,,37,Yes,Artist,1.0,Average,3.0,Cat_3,A
2503,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6,B
2504,Male,Yes,83,No,Lawyer,0.0,High,3.0,Cat_3,D
2505,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,B
2506,Male,Yes,51,Yes,Doctor,0.0,Low,3.0,Cat_6,A
2507,Male,Yes,42,No,Engineer,5.0,Average,4.0,Cat_4,A
2508,Male,Yes,27,Yes,Artist,1.0,Low,4.0,Cat_6,C
2509,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6,C
2510,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6,A
2511,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3,C
2512,Male,No,21,No,Healthcare,0.0,Low,5.0,Cat_2,D
2513,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,,A
2514,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_3,A
2515,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
2516,Male,No,26,No,Doctor,4.0,Low,,Cat_6,D
2517,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6,C
2518,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
2519,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,D
2520,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4,D
2521,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_2,A
2522,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,A
2523,Female,Yes,47,Yes,Marketing,0.0,Average,3.0,Cat_6,A
2524,Female,No,32,No,Artist,3.0,Low,4.0,Cat_6,C
2525,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,D
2526,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,C
2527,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,B
2528,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,B
2529,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
2530,Male,No,31,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
2531,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,A
2532,Female,No,39,No,,0.0,Low,1.0,Cat_6,A
2533,Female,No,41,Yes,Artist,1.0,Low,2.0,Cat_6,C
2534,Female,Yes,73,Yes,Artist,0.0,Average,2.0,Cat_6,C
2535,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
2536,Male,Yes,41,No,Entertainment,0.0,Low,4.0,Cat_6,A
2537,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2538,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
2539,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,A
2540,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
2541,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
2542,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,B
2543,Male,Yes,50,Yes,Executive,4.0,Average,4.0,Cat_2,B
2544,Female,No,53,No,Entertainment,0.0,Low,,Cat_6,D
2545,Female,,37,No,Engineer,2.0,Average,3.0,Cat_4,D
2546,Male,No,40,,Artist,8.0,Low,2.0,Cat_6,C
2547,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,D
2548,Female,Yes,27,Yes,Homemaker,0.0,Average,2.0,Cat_6,A
2549,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
2550,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
2551,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6,C
2552,Male,Yes,28,No,Entertainment,0.0,Average,2.0,Cat_4,A
2553,Female,No,46,Yes,Marketing,0.0,Low,,Cat_6,D
2554,Female,Yes,72,Yes,Doctor,1.0,Average,2.0,Cat_6,A
2555,Female,Yes,41,No,Doctor,0.0,Low,1.0,Cat_7,A
2556,Male,No,28,No,Artist,0.0,Low,2.0,Cat_6,A
2557,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6,C
2558,Female,No,32,No,Healthcare,2.0,Low,4.0,Cat_4,D
2559,Female,No,20,No,Doctor,9.0,Low,4.0,Cat_6,A
2560,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6,B
2561,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,C
2562,Female,No,46,Yes,Marketing,1.0,Low,1.0,Cat_6,D
2563,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
2564,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6,A
2565,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,B
2566,Female,,25,Yes,Homemaker,0.0,Low,1.0,Cat_6,D
2567,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,B
2568,Female,Yes,60,No,Engineer,1.0,High,9.0,Cat_4,A
2569,Male,No,37,Yes,Engineer,9.0,Low,1.0,Cat_6,D
2570,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3,D
2571,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
2572,Female,No,32,No,Artist,2.0,Low,4.0,Cat_2,A
2573,Male,Yes,74,No,Lawyer,8.0,Low,1.0,Cat_6,A
2574,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
2575,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
2576,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,B
2577,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
2578,Female,Yes,60,Yes,Engineer,0.0,Low,,Cat_3,B
2579,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6,B
2580,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
2581,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_7,A
2582,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,D
2583,Male,No,18,No,Artist,0.0,Low,4.0,Cat_4,D
2584,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
2585,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
2586,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
2587,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
2588,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6,B
2589,Male,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_3,D
2590,Female,No,21,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
2591,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
2592,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,B
2593,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
2594,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2,D
2595,Male,Yes,37,No,Doctor,9.0,Low,2.0,Cat_6,D
2596,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
2597,Male,Yes,35,Yes,Doctor,1.0,Low,,Cat_4,D
2598,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,D
2599,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D
2600,Female,Yes,35,No,Engineer,1.0,High,2.0,,D
2601,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
2602,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,B
2603,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6,A
2604,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,D
2605,Male,Yes,56,No,Executive,0.0,High,3.0,Cat_6,B
2606,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
2607,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_3,C
2608,Female,Yes,58,Yes,Artist,0.0,Average,5.0,Cat_6,C
2609,Female,No,30,No,Homemaker,8.0,Low,9.0,Cat_4,A
2610,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
2611,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6,C
2612,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6,D
2613,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
2614,Female,Yes,68,Yes,Artist,1.0,Low,2.0,Cat_6,A
2615,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A
2616,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,C
2617,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
2618,Female,No,19,No,Engineer,1.0,Low,4.0,Cat_6,D
2619,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,D
2620,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,A
2621,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,C
2622,Male,Yes,31,No,Artist,0.0,Average,2.0,Cat_6,B
2623,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3,B
2624,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,A
2625,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
2626,Male,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2627,Male,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,D
2628,Male,Yes,42,No,Executive,3.0,High,5.0,Cat_6,B
2629,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
2630,Female,Yes,33,Yes,Entertainment,3.0,Average,3.0,Cat_4,D
2631,Male,Yes,39,Yes,Artist,0.0,Low,2.0,Cat_6,C
2632,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,B
2633,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6,C
2634,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2,A
2635,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_3,D
2636,Female,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
2637,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6,B
2638,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
2639,Female,Yes,38,Yes,Engineer,1.0,Low,2.0,Cat_6,C
2640,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
2641,Female,Yes,48,No,Engineer,0.0,Average,5.0,,C
2642,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
2643,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
2644,Female,No,48,Yes,Engineer,1.0,Low,1.0,Cat_6,B
2645,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6,D
2646,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,D
2647,Male,No,25,No,Entertainment,8.0,Low,9.0,Cat_6,C
2648,Male,No,21,No,Doctor,0.0,Low,,Cat_6,D
2649,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
2650,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,A
2651,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A
2652,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6,B
2653,Female,Yes,72,No,Entertainment,7.0,Average,3.0,Cat_6,B
2654,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,B
2655,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,D
2656,Female,Yes,42,Yes,Artist,3.0,High,3.0,Cat_2,C
2657,Female,Yes,32,Yes,Artist,8.0,Low,3.0,Cat_6,A
