,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels
1890,21805,707,5,24,2011,4,3,2.0,55622,4.0,1,2
1891,11290,891,5,7,2016,3,6,2.0,363661,4.0,1,2
1892,16766,1185,5,24,2009,6,3,2.5,162332,4.0,1,2
1893,19444,308,6,6,2014,3,1,1.8,125000,4.0,1,2
1894,37633,0,1,17,2005,1,6,4.7,336000,8.0,1,1
1895,1176,779,4,4,2013,1,2,2.5,241638,4.0,1,2
1896,15681,1528,4,11,2007,4,3,2.4,168000,4.0,4,3
1897,11917,125,5,14,2013,3,2,1.6,31691,4.0,1,2
1898,8154,0,7,356,2004,2,2,1.4,167000,4.0,1,2
1899,2195,0,14,177,2002,2,2,2.9,25000,6.0,2,2
1900,9252,765,5,7,2015,3,6,2.0,571115,4.0,1,2
1901,3450,1172,1,9,2011,1,2,3.5,253174,6.0,1,1
1902,30931,880,5,14,2018,3,2,1.6,35798,4.0,1,2
1903,36401,880,5,14,2018,3,2,1.6,71551,4.0,1,2
1904,54393,891,5,5,2016,1,3,2.0,101671,4.0,1,2
1905,44166,971,20,88,2016,1,3,2.2,115193,4.0,1,2
1906,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1
1907,15681,761,6,6,2010,2,1,1.8,128000,4.0,1,2
1908,19416,125,5,14,2013,3,6,1.6,186234,4.0,1,2
1909,10349,1266,3,3,2014,2,1,1.5,130000,3.0,1,2
1910,23207,0,1,387,2010,3,2,2.5,79000,4.0,1,2
1911,627,586,1,110,2012,2,1,1.8,192683,4.0,1,2
1912,12544,765,5,7,2015,3,6,2.0,432994,4.0,1,2
1913,4077,0,39,441,2002,6,2,1.3,120000,4.0,4,2
1914,200,0,7,152,2011,3,4,2.0,11111,4.0,4,3
1915,2430,1091,15,107,2016,3,2,2.5,142469,4.0,1,2
1916,6115,0,19,160,2003,2,2,1.3,0,4.0,1,2
1917,7997,1131,5,7,2013,3,6,2.0,440555,4.0,1,2
1918,25591,380,5,14,2014,3,2,1.6,120000,4.0,1,2
1919,314,2410,7,10,2010,3,2,6.2,274771,8.0,1,3
1920,9252,765,5,7,2015,3,6,2.0,431626,4.0,1,2
1921,8467,639,5,7,2014,3,6,2.0,679836,4.0,1,2
1922,6272,0,16,54,2000,1,4,2.0,200000,4.0,1,1
1923,16850,781,6,8,2012,3,2,2.5,168436,4.0,2,2
1924,19130,1869,42,442,2019,3,2,3.6,41198,6.0,1,1
1925,8781,0,6,121,2002,2,2,1.5,117000,4.0,1,1
1926,20071,1018,19,150,2011,1,2,3.0,123000,6.0,1,1
1927,8311,1273,18,278,2020,3,2,2.4,17466,4.0,1,2
1928,28225,779,6,8,2013,3,1,2.5,100000,4.0,2,2
1929,15681,0,18,178,2012,3,2,2.4,102000,4.0,1,2
1930,3293,1051,5,7,2016,3,2,2.4,189104,4.0,1,2
1931,16308,891,5,7,2016,3,6,2.0,510225,4.0,1,2
1932,6500,0,8,444,2001,5,3,1.7,236424,4.0,4,2
1933,15367,765,5,7,2015,3,6,2.0,50366,4.0,1,2
1934,314,1172,7,10,2011,3,3,3.5,132630,6.0,1,3
1935,41886,1091,5,24,2016,8,3,2.5,104697,4.0,1,2
1936,7840,0,7,445,2000,3,2,5.0,276396,8.0,2,3
1937,1568,1493,7,10,2016,3,3,3.5,77205,6.0,1,3
1938,3293,1017,5,14,2017,3,2,2.0,137997,4.0,1,2
1939,23734,1172,4,184,2011,3,2,3.5,75010,4.0,1,2
1940,12676,836,5,5,2010,1,3,2.0,229757,4.0,1,2
1941,17249,777,4,40,2014,3,2,2.5,92525,4.0,1,2
1942,220,1194,6,26,2013,1,2,4.0,239342,6.0,1,1
1943,1333,289,4,4,2008,1,1,0.4,349288,4.0,1,2
1944,47042,3292,10,446,1995,3,2,4.0,173000,8.0,4,3
1945,23436,765,2,45,2015,1,3,2.0,72645,4.0,1,2
1946,9095,988,6,6,2007,2,1,1.5,175000,4.0,3,2
1947,21012,781,6,8,2012,3,2,2.5,101000,4.0,2,2
1948,17876,919,4,4,2012,1,2,3.0,135000,4.0,1,1
1949,23521,777,6,8,2014,3,2,2.5,74000,4.0,1,2
1950,7840,0,15,320,2008,3,2,1.5,161468,4.0,3,2
1951,10349,7058,16,83,2005,3,2,3.0,147000,6.0,2,1
1952,4861,1058,7,10,2012,3,3,3.5,128202,6.0,1,3
1953,42651,0,5,5,2013,1,2,2.4,88000,4.0,2,1
1954,12858,934,16,54,2015,1,2,2.5,93170,4.0,1,1
1955,470,1451,10,172,2011,1,2,4.4,135800,8.0,1,1
1956,14269,1324,6,18,2010,1,1,3.3,300366,6.0,1,1
1957,14426,779,6,8,2013,3,1,2.5,131400,4.0,1,2
1958,16935,0,6,6,2009,2,1,1.8,148000,4.0,1,2
1959,20698,697,6,234,2015,2,2,1.8,78000,4.0,4,2
1960,18500,836,5,5,2010,1,3,2.0,142427,4.0,1,2
1961,3136,1578,10,449,2015,3,2,4.4,60709,8.0,1,3
1962,862,583,4,205,2011,2,2,1.6,175198,4.0,1,2
1963,4000,0,8,140,1998,2,2,1.6,20400,4.0,4,2
1964,470,697,12,25,2015,3,2,1.8,117006,4.0,1,2
1965,18189,0,5,14,2012,3,2,1.8,121918,4.0,2,2
1966,784,271,6,6,2014,2,1,1.5,0,4.0,1,2
1967,549,1091,6,8,2016,3,2,2.5,117453,4.0,1,2
1968,15053,627,2,154,2014,3,3,2.0,38714,4.0,1,2
1969,549,891,7,317,2016,3,2,2.0,50552,4.0,1,2
1970,750,0,30,450,1984,3,2,2.4,86632,4.0,4,3
1971,78917,1156,4,66,2017,1,2,2.3,111416,4.0,1,2
1972,19416,531,5,14,2012,3,2,1.6,79534,4.0,1,2
1973,49858,891,5,5,2016,1,3,2.0,126465,4.0,1,2
1974,27284,639,5,5,2014,1,3,2.0,51106,4.0,1,2
1975,23129,1003,5,14,2016,3,2,1.6,87973,4.0,1,2
1976,4704,0,43,451,2009,3,2,1.4,130000,4.0,4,2
1977,13172,891,5,7,2016,3,6,2.0,503679,4.0,1,2
1978,188,308,6,6,2014,1,1,1.8,187334,4.0,1,2
1979,28852,0,7,129,2012,3,2,3.0,70000,6.0,2,1
1980,83107,0,6,181,2014,1,3,3.0,120000,8.0,1,1
1981,37897,765,5,5,2015,1,3,2.0,148387,4.0,1,2
1982,10036,0,33,206,2006,7,2,1.6,1200,4.0,2,2
1983,17939,639,2,50,2014,3,3,2.0,135804,4.0,1,2
1984,157,919,10,21,2012,1,3,3.0,296395,6.0,1,1
1985,13736,60,5,5,2010,1,3,2.2,112483,4.0,1,2
1986,4704,934,21,453,2015,3,2,2.5,120342,4.0,1,2
1987,800,0,26,385,2005,3,2,1.3,200000,4.0,4,2
1988,22197,609,3,3,2016,2,2,1.3,70000,4.0,1,2
1989,12858,843,6,6,2008,2,1,1.5,217600,4.0,1,2
1990,94,986,1,387,2010,3,1,2.4,224062,4.0,1,2
1991,8500,1268,3,454,2012,8,2,1.5,100000,4.0,1,2
1992,282,753,5,7,2012,3,1,2.4,226814,4.0,1,2
1993,4547,0,8,12,1996,3,2,1.6,157000,4.0,4,2
1994,8781,0,6,455,2003,3,2,2.0,59000,6.0,1,3
1995,19444,1051,5,7,2016,3,2,2.4,58000,4.0,2,2
1996,27284,830,3,3,2019,2,2,1.5,1500,4.0,1,2
1997,10349,0,15,128,2007,3,2,1.6,110000,4.0,4,2
1998,17249,706,18,278,2011,1,3,2.0,58499,4.0,1,2
1999,392,481,4,40,2017,3,1,2.0,89758,4.0,1,2
2000,5802,874,19,337,2013,2,2,1.0,40000,3.0,1,2
2001,7840,0,7,19,1999,8,4,2.8,280000,6.0,1,3
2002,10349,0,10,21,2004,1,4,3.0,250000,6.0,2,1
2003,23521,0,7,456,2007,3,3,3.0,215000,6.0,2,1
2004,1019,1018,10,38,2011,3,2,3.0,0,6.0,1,3
2005,37000,777,5,24,2014,8,3,2.5,120804,4.0,1,2
2006,4704,0,29,457,1986,3,4,1.3,1000,2.0,4,2
2007,862,1292,7,153,2016,1,2,3.0,70450,6.0,1,1
2008,7260,761,17,55,2010,3,2,1.8,52584,4.0,1,2
2009,18189,0,6,27,2012,2,1,1.5,174400,4.0,1,2
2010,706,1399,1,9,2010,1,2,3.5,172659,6.0,1,1
2011,862,1996,3,49,2002,1,2,2.4,278728,4.0,1,1
2012,19757,586,6,6,2012,2,1,1.8,101000,4.0,1,2
2013,21608,2108,1,352,2009,3,2,4.6,217614,4.0,1,2
2014,15681,891,5,7,2016,3,6,2.0,282994,4.0,1,2
2015,12544,0,7,47,2004,1,4,3.7,195000,6.0,2,1
2016,220,777,6,8,2014,3,2,2.5,214184,4.0,1,2
2017,33870,1131,10,65,2013,3,2,2.0,111000,4.0,2,3
2018,25500,934,16,54,2015,1,2,2.5,69000,4.0,3,1
2019,43278,0,10,21,2012,1,2,5.0,91000,8.0,1,1
2020,10349,585,6,6,2013,2,1,1.8,317000,4.0,3,2
2021,15681,891,5,7,2016,3,6,2.0,290850,4.0,1,2
2022,314,583,15,37,2011,1,2,1.6,238995,4.0,1,2
2023,14113,0,4,220,2013,3,2,2.0,76800,4.0,1,2
2024,13485,585,5,14,2013,3,2,1.8,17000,4.0,1,2
2025,7527,0,7,443,2002,7,2,1.8,334000,4.0,4,3
2026,32412,777,5,24,2014,8,3,2.5,131957,4.0,1,2
2027,12720,475,5,254,2012,3,2,1.4,141000,4.0,1,2
2028,7997,642,18,178,2012,3,2,2.0,71172,4.0,1,2
2029,39085,765,2,45,2015,1,3,2.0,76550,4.0,1,2
2030,3293,815,1,110,2011,2,1,1.8,224267,4.0,1,2
2031,17405,761,6,6,2010,3,1,1.8,217600,4.0,1,2
2032,5018,1624,7,10,2009,3,3,3.5,109139,6.0,1,3
2033,28225,815,7,95,2011,3,2,1.8,24000,4.0,2,3
2034,7527,0,8,140,1998,2,6,1.6,225000,4.0,4,2
2035,19676,642,2,154,2012,3,2,2.0,194664,4.0,1,2
2036,2666,382,4,40,2015,3,1,2.0,100747,4.0,1,2
2037,706,503,6,6,2012,2,1,1.5,160088,4.0,1,2
2038,16308,891,5,7,2016,3,6,2.0,596107,4.0,1,2
2039,18503,0,6,6,2010,3,1,1.8,116000,4.0,3,2
2040,862,333,4,40,2014,3,1,2.0,186048,4.0,1,2
2041,14834,707,5,7,2011,3,2,2.0,190000,4.0,1,2
2042,6429,0,8,140,1998,2,2,1.6,0,4.0,4,2
2043,1254,639,13,210,2014,3,2,2.0,42395,4.0,1,1
2044,26425,1811,1,352,2010,3,2,4.6,224500,4.0,1,2
2045,12858,761,6,6,2010,2,2,1.8,19500,4.0,3,2
2046,9879,1058,6,18,2012,1,1,3.5,157211,6.0,1,1
2047,17092,1017,5,232,2017,3,2,2.0,33097,4.0,1,2
2048,9346,363,2,226,2014,2,2,1.0,73936,4.0,1,2
2049,2195,1079,6,13,2018,1,2,2.0,22816,4.0,1,2
2050,41886,1091,5,24,2016,8,3,2.5,104697,4.0,1,2
2051,8154,1172,1,374,2011,3,2,3.5,259066,6.0,1,1
2052,13000,1488,15,320,2016,2,2,1.2,58000,3.0,3,2
2053,6523,687,17,55,2010,3,2,1.6,36125,4.0,1,2
2054,25716,0,6,8,2012,3,2,2.5,147745,4.0,2,2
2055,10036,639,5,7,2014,3,6,2.0,746740,4.0,1,2
2056,1725,1324,6,18,2010,3,1,3.3,226198,6.0,1,1
2057,5018,1399,1,1,2010,1,1,3.5,167222,6.0,1,1
2058,6899,0,12,101,1999,3,2,1.6,2147483647,4.0,4,2
2059,2038,934,6,8,2015,3,2,2.5,0,4.0,1,2
2060,28059,1131,5,5,2013,1,3,2.0,52351,4.0,1,2
2061,50,0,6,6,2012,3,1,1.8,150000,4.0,1,2
2062,15624,380,5,14,2014,3,2,1.6,164649,4.0,1,2
2063,282,1131,13,210,2013,3,2,2.0,157584,4.0,1,1
2064,30,0,3,3,2003,2,2,1.3,0,4.0,1,2
2065,3763,1850,7,10,2008,3,3,3.5,494317,6.0,1,1
2066,27598,1017,5,14,2017,3,2,2.0,83200,4.0,2,2
2067,470,2225,1,61,2017,1,2,4.6,69918,8.0,1,1
2068,20071,891,10,343,2016,9,2,2.0,52131,4.0,1,3
2069,33908,639,5,43,2014,1,3,2.0,85254,4.0,1,2
2070,17035,836,5,7,2010,3,2,2.0,144500,4.0,1,2
2071,11864,687,5,14,2010,3,2,1.6,118698,4.0,1,2
2072,42337,0,6,76,2015,1,2,2.5,7520,8.0,1,2
2073,30,0,3,3,2007,2,2,1.3,0,4.0,1,2
2074,3293,475,23,82,2012,2,2,1.4,157317,4.0,1,2
2075,36137,880,5,14,2018,3,6,1.6,47181,4.0,1,2
2076,470,1750,6,18,2008,7,1,3.3,182024,6.0,1,1
2077,941,1850,1,15,2008,1,1,3.5,364523,6.0,1,1
2078,20385,781,6,8,2012,3,2,2.5,162000,4.0,2,2
2079,22580,0,6,8,2012,3,2,2.5,304000,4.0,2,2
2080,4077,0,15,462,1998,7,2,1.0,130000,4.0,4,2
2081,220,259,2,78,2014,2,1,1.4,110958,4.0,1,2
2082,7840,0,3,3,2002,2,2,1.3,178000,4.0,3,2
2083,392,1514,1,17,2011,3,2,4.6,202048,8.0,1,1
2084,13799,986,5,7,2010,3,2,2.4,90000,4.0,1,2
2085,7524,0,7,35,1998,6,4,1.8,333000,4.0,4,3
2086,16894,583,5,14,2011,3,2,1.6,104090,4.0,1,2
2087,36567,765,5,5,2015,1,3,2.0,146844,4.0,1,2
2088,15681,585,5,14,2013,3,2,1.8,120000,4.0,1,2
2089,8154,583,5,254,2011,2,3,1.6,43522,4.0,1,2
2090,25089,0,6,181,2002,1,6,3.4,103000,6.0,1,1
2091,1490,586,1,110,2012,2,1,1.8,174106,4.0,1,2
2092,18503,0,5,112,2011,2,2,1.6,65600,4.0,2,2
2093,941,1292,13,34,2016,1,2,3.0,448982,6.0,1,1
2094,20385,0,6,6,2013,2,2,1.8,295142,4.0,1,2
2095,17876,0,10,464,2007,3,2,3.0,247000,6.0,2,3
2096,21482,784,33,206,2017,7,2,1.5,26751,3.0,1,2
2097,3150,5679,6,465,1997,8,2,2.4,230000,4.0,1,1
2098,27284,834,6,26,2013,1,2,2.7,397915,4.0,1,3
2099,47408,1138,5,59,2013,7,2,3.8,116482,4.0,1,2
2100,470,1399,7,10,2010,3,2,3.5,229904,6.0,1,1
2101,21012,0,6,6,2013,2,1,1.8,77000,4.0,1,2
2102,10663,765,5,7,2015,3,6,2.0,278223,4.0,1,2
2103,6586,259,2,78,2014,2,1,1.4,112123,4.0,1,2
2104,15994,0,6,6,2010,3,1,1.8,180000,4.0,3,2
2105,14113,0,6,28,2013,2,1,1.5,141000,4.0,1,2
2106,18346,629,5,14,2015,3,6,1.6,31891,4.0,1,2
2107,13626,583,2,50,2011,3,2,1.6,154148,4.0,1,2
2108,9565,1058,6,18,2012,1,2,3.5,285186,6.0,1,2
2109,5645,1131,16,270,2013,3,2,2.0,105523,4.0,1,1
2110,549,1234,21,261,2011,3,2,3.7,134157,6.0,1,1
2111,4547,474,2,78,2013,2,1,1.4,150517,4.0,1,2
2112,188,781,4,40,2012,3,2,2.5,216035,4.0,1,2
2113,36899,1091,5,24,2016,8,3,2.5,119098,4.0,1,2
2114,1019,917,10,21,2013,1,3,3.0,137802,6.0,1,1
2115,12544,0,6,44,2012,3,2,1.0,106000,3.0,1,2
2116,27911,779,6,76,2013,1,2,2.5,83200,4.0,1,1
2117,17876,0,7,306,2004,3,6,5.0,175000,8.0,2,3
2118,14113,779,12,25,2013,3,2,2.5,154000,6.0,2,2
2119,8000,0,8,467,2000,2,2,1.6,258000,4.0,4,2
2120,14269,1481,10,21,2017,1,3,3.0,98726,6.0,1,1
2121,220,1327,6,8,2018,3,2,2.5,60915,4.0,1,2
2122,116036,1325,7,468,2019,11,3,2.5,102,4.0,1,1
2123,6586,0,6,122,2001,3,2,1.5,138000,4.0,1,2
2124,10349,0,3,3,2005,2,2,1.3,156000,4.0,1,2
2125,26657,0,10,380,2011,3,2,3.0,125000,6.0,2,3
2126,10036,5603,5,7,2014,3,6,571.0,333686,4.0,1,2
2127,19130,1194,6,26,2013,3,2,4.0,57554,6.0,1,1
2128,21500,0,7,470,2007,1,3,3.0,215000,6.0,1,1
2129,3450,557,6,8,2019,3,1,2.5,9626,4.0,1,2
2130,26657,919,7,47,2012,1,3,3.0,271701,6.0,1,1
2131,14426,1399,1,1,2010,1,1,3.5,249112,6.0,1,1
2132,1254,1292,10,172,2016,1,2,3.0,74674,6.0,1,1
2133,18817,1489,2,78,2018,3,1,1.5,70720,4.0,1,2
2134,21012,1077,6,13,2019,1,2,2.0,19834,4.0,1,2
2135,11290,1277,5,5,2018,3,2,2.4,10990,4.0,1,2
2136,627,1024,15,107,2010,3,2,2.5,238342,4.0,1,2
2137,24775,777,6,472,2014,3,2,2.5,96000,4.0,2,2
2138,83107,1325,5,24,2019,4,3,2.5,21442,4.0,1,2
2139,706,1646,1,61,2015,1,2,4.6,102907,8.0,1,1
2140,45445,1249,2,239,2017,3,2,2.5,65496,4.0,1,2
2141,3136,271,6,27,2014,2,1,1.5,252442,4.0,1,2
2142,25716,831,4,11,2011,5,3,2.4,117277,4.0,4,3
2143,282,753,5,7,2012,3,1,2.4,93816,4.0,1,2
2144,11102,790,5,14,2009,3,2,1.6,186434,4.0,1,2
2145,8311,891,7,36,2016,1,2,2.0,109555,4.0,1,2
2146,7840,0,7,58,1997,3,6,3.2,170000,6.0,4,3
2147,706,1234,21,261,2011,3,2,3.7,271904,6.0,1,1
2148,13485,878,6,6,2009,2,1,1.8,257000,4.0,1,2
2149,11604,583,5,14,2011,3,2,1.6,51211,4.0,1,2
2150,12544,0,19,214,2000,1,2,2.0,15000,5.0,1,1
2151,14950,0,16,473,2011,2,2,2.0,128000,4.0,3,1
2152,28852,0,6,122,2014,3,2,1.6,112000,4.0,2,2
2153,14113,0,33,206,2008,2,2,1.6,180000,4.0,1,2
2154,5959,0,12,101,2000,3,4,1.6,187000,4.0,4,2
2155,33908,833,5,5,2015,1,3,2.2,150000,4.0,1,2
2156,13172,900,18,178,2015,3,2,2.4,111746,4.0,1,2
2157,549,1017,5,14,2017,3,2,2.0,87357,4.0,1,2
2158,9722,609,6,8,2018,3,1,2.5,127515,4.0,1,2
2159,2500,0,29,457,1988,3,2,0.3,0,4.0,4,3
2160,1568,1172,6,18,2011,1,1,3.5,342622,6.0,1,1
2161,627,1055,7,10,2013,7,3,3.5,0,6.0,1,3
2162,392,779,6,8,2013,1,1,2.5,493571,4.0,1,2
2163,9565,919,7,10,2012,3,3,3.0,171221,6.0,1,3
2164,21285,691,3,3,2017,2,2,1.3,68415,4.0,1,2
2165,11290,843,6,6,2008,2,1,1.5,188000,4.0,3,2
2166,30734,1053,7,10,2014,3,3,3.5,200179,6.0,1,1
2167,10381,583,5,106,2011,2,3,1.6,56581,4.0,1,2
2168,8938,1236,3,3,2011,2,1,1.3,121000,4.0,3,2
2169,4704,0,7,211,2000,7,2,3.2,320000,4.0,1,2
2170,16151,1018,10,65,2011,3,2,3.0,135000,6.0,2,1
2171,7056,915,10,21,2014,1,3,3.0,141384,6.0,1,1
2172,22580,889,18,178,2016,3,2,2.0,62876,4.0,1,2
2173,941,586,6,6,2012,2,1,1.8,0,4.0,1,2
2174,55528,1017,5,5,2017,1,3,2.0,84315,4.0,1,2
2175,392,690,1,1,2016,1,1,3.5,27038,6.0,1,1
2176,9408,0,4,11,1999,4,3,2.5,270000,4.0,4,3
2177,9565,1058,6,18,2012,1,2,3.5,285186,6.0,1,2
2178,18503,749,18,178,2014,3,2,2.4,89920,4.0,2,2
2179,25716,781,6,8,2012,3,1,2.5,107000,4.0,1,2
2180,5331,3268,22,475,2007,3,2,5.3,640171,8.0,1,2
2181,22900,0,6,6,2012,2,1,1.8,99000,4.0,3,2
2182,14454,583,5,14,2011,3,2,1.6,127500,4.0,1,2
2183,22894,777,6,8,2014,3,2,2.5,58400,4.0,2,2
2184,31650,777,5,24,2014,8,3,2.5,164805,4.0,1,2
2185,6899,0,7,86,2006,3,2,1.7,149000,4.0,2,2
2186,10663,503,6,27,2012,2,1,1.5,130000,4.0,1,2
2187,8000,875,6,44,2012,2,2,1.0,80000,3.0,3,2
2188,5175,919,10,396,2012,3,2,3.0,199536,6.0,1,3
2189,7000,874,12,477,2013,2,2,1.0,64000,3.0,2,2
2190,14426,586,6,6,2012,3,1,1.8,127324,4.0,1,2
2191,220,1399,1,1,2010,1,1,3.5,317470,6.0,1,1
2192,45633,765,20,88,2015,1,3,2.0,59077,4.0,1,2
2193,9722,881,6,8,2015,3,1,2.5,241227,4.0,1,2
2194,24123,642,5,43,2012,1,3,2.0,169700,4.0,1,2
2195,6586,1190,6,26,2014,3,2,4.0,0,6.0,1,3
2196,53154,1017,5,5,2017,1,3,2.0,105751,4.0,1,2
2197,22266,639,19,478,2014,1,2,2.0,77000,4.0,2,1
2198,1646,1172,2,239,2011,3,2,3.5,219043,6.0,1,2
2199,29323,765,5,5,2015,1,3,2.0,81142,4.0,1,2
2200,10036,475,23,479,2012,7,2,1.4,83545,4.0,1,2
2201,26096,891,2,51,2016,1,6,2.0,121940,4.0,1,2
2202,23521,584,6,122,2014,3,2,1.8,75000,6.0,2,2
2203,18503,0,6,8,2007,3,1,2.4,248000,4.0,1,2
2204,251,557,6,8,2019,3,1,2.5,39552,4.0,1,2
2205,392,481,4,40,2017,3,1,2.0,89758,4.0,1,2
2206,11604,0,7,139,2003,3,3,2.2,299000,4.0,2,3
2207,19823,501,6,28,2014,2,2,1.5,122727,4.0,1,2
2208,35899,770,5,43,2016,1,3,1.7,186097,4.0,1,2
2209,16935,777,4,40,2014,3,2,2.5,130000,4.0,1,2
2210,35438,1325,21,261,2019,3,2,2.5,11746,4.0,1,2
2211,1333,949,4,480,2010,11,2,2.3,249683,4.0,1,3
2212,21012,0,18,178,2013,3,2,2.4,101037,4.0,2,2
2213,470,1750,6,18,2008,1,1,3.3,182024,6.0,1,1
2214,16778,707,5,43,2011,1,3,2.0,83251,4.0,1,2
2215,19914,891,5,7,2016,3,6,2.0,209744,4.0,1,2
2216,12544,777,12,25,2014,3,2,2.5,127000,5.0,2,2
2217,27284,834,6,26,2013,1,2,2.7,397915,4.0,1,3
2218,43905,0,6,13,2018,1,2,2.0,23400,4.0,2,2
2219,22269,751,11,268,2013,1,2,2.4,165000,4.0,1,2
2220,9722,765,5,7,2015,3,6,2.0,471636,4.0,1,2
2221,3607,900,35,262,2015,3,2,2.4,75486,4.0,1,2
2222,13987,642,2,50,2012,3,3,2.0,104967,4.0,1,2
2223,282,2455,1,17,2008,1,2,4.7,218126,8.0,1,1
2224,549,585,1,110,2013,2,1,1.8,65989,4.0,1,2
2225,470,815,6,6,2011,1,1,1.8,353606,4.0,1,2
2226,23521,777,6,8,2014,3,2,2.5,88000,4.0,2,2
2227,1646,1104,36,481,2015,3,2,3.0,54429,6.0,1,1
2228,13998,707,19,150,2011,1,2,2.0,100000,4.0,2,1
2229,12544,0,26,482,2005,1,2,2.7,150000,6.0,1,1
2230,16766,836,5,43,2010,1,3,2.0,205000,4.0,1,2
2231,32302,1604,7,10,2014,3,2,5.5,101424,8.0,1,1
2232,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2
2233,7840,0,11,418,2001,1,2,3.7,150000,6.0,1,1
2234,35846,1249,5,24,2017,6,3,2.5,143629,4.0,1,2
2235,16935,503,6,27,2012,2,1,1.5,205712,4.0,1,2
2236,4234,694,2,171,2008,3,2,1.2,123232,4.0,1,2
2237,41083,1760,9,20,2017,1,2,3.6,37184,6.0,1,1
2238,12231,449,2,50,2016,3,2,1.4,182880,4.0,1,2
2239,25559,0,12,483,2011,3,2,2.5,75000,5.0,1,2
2240,6743,1236,3,484,2011,2,1,1.3,89421,4.0,1,2
2241,35309,1003,20,130,2016,1,3,1.6,112804,4.0,1,2
2242,12858,0,6,28,2013,3,1,1.5,160320,4.0,1,2
2243,2038,353,6,6,2015,1,1,1.8,104795,4.0,1,2
2244,12074,574,3,218,2010,3,1,1.3,222000,4.0,2,2
2245,5802,505,4,40,2018,1,1,2.0,53013,4.0,1,2
2246,157,1363,1,61,2012,1,2,4.6,189704,8.0,1,1
2247,3136,0,13,98,1998,3,2,2.8,299689,6.0,2,2
2248,282,2455,1,17,2008,1,2,4.7,218126,8.0,1,1
2249,392,781,6,8,2012,3,1,2.5,314373,4.0,1,2
2250,100,0,10,21,2005,1,6,4.4,10000,8.0,2,1
2251,6272,1079,6,13,2018,1,2,2.0,18754,4.0,1,2
2252,8467,639,5,7,2014,3,6,2.0,608650,4.0,1,2
2253,45,0,3,3,2006,3,2,1.3,180000,12.0,1,2
2254,54932,891,4,184,2016,3,2,2.0,42554,4.0,1,2
2255,26971,1249,21,487,2017,3,2,2.5,31694,4.0,1,2
2256,9722,1211,10,65,2010,3,2,3.0,105000,6.0,2,3
2257,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1
2258,40142,1202,19,150,2017,1,2,2.4,60800,4.0,3,1
2259,5950,0,7,16,2000,3,3,2.2,289350,4.0,1,3
2260,15994,891,5,7,2016,3,6,2.0,240572,4.0,1,2
2261,8154,585,6,6,2013,2,1,1.8,173933,4.0,1,2
2262,15681,0,10,21,2005,1,2,4.4,7789999,6.0,1,3
2263,34074,639,5,5,2014,1,3,2.0,154115,4.0,1,2
2264,12858,0,6,6,2007,2,1,1.5,122500,4.0,3,2
2265,3136,475,2,78,2012,2,1,1.4,162190,4.0,1,2
2266,110,2225,1,61,2017,1,2,4.6,0,8.0,1,1
2267,28423,777,5,24,2014,8,3,2.5,190000,4.0,1,2
2268,1411,1624,7,10,2009,3,3,3.5,266061,6.0,1,1
2269,3763,0,12,101,1997,2,2,1.8,0,4.0,1,2
2270,21000,2265,3,454,2019,8,2,1.5,6800,4.0,1,2
2271,15681,891,5,7,2016,3,6,2.0,263886,4.0,1,2
2272,35005,1091,5,24,2016,8,3,2.5,113293,4.0,1,2
2273,10381,687,2,55,2010,3,2,1.6,122590,4.0,1,2
2274,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3
2275,21326,0,18,178,2012,3,2,2.0,166400,6.0,1,2
2276,9408,1268,6,28,2012,2,1,1.5,120000,4.0,3,2
2277,6272,1360,1,17,2013,1,2,4.6,202651,8.0,1,1
2278,470,382,4,40,2015,3,1,2.0,367720,4.0,1,2
2279,3763,584,5,14,2014,3,2,1.8,110685,4.0,1,2
2280,10976,380,5,14,2014,3,2,1.6,75000,4.0,1,2
2281,31220,696,5,5,2013,1,3,2.2,256000,4.0,1,2
2282,23521,0,6,76,2011,1,2,2.5,144000,4.0,1,2
2283,58338,831,5,43,2017,1,2,1.6,43420,4.0,1,2
2284,47042,1646,1,17,2015,1,2,4.6,106918,8.0,1,1
2285,21805,1024,5,24,2010,8,3,2.5,58958,4.0,1,2
2286,941,1811,1,61,2010,1,2,4.6,260771,8.0,1,1
2287,1500,0,34,489,2001,1,2,4.7,0,8.0,1,1
2288,14113,915,10,21,2014,1,3,3.0,110715,6.0,1,1
2289,13799,0,34,490,2010,6,2,2.0,63000,4.0,1,2
2290,20814,919,5,256,2012,3,2,3.0,215833,4.0,1,2
2291,9408,0,3,3,2007,2,2,1.5,180000,4.0,3,2
2292,10663,0,15,74,2005,8,2,2.0,117000,4.0,1,2
2293,20385,0,15,491,2005,1,4,3.5,155200,6.0,1,1
2294,9377,1090,2,45,2008,1,3,2.0,53391,4.0,1,2
2295,30517,777,5,24,2014,8,3,2.5,151854,4.0,1,2
2296,8500,0,4,492,1992,4,3,2.5,2582,4.0,4,3
2297,52687,1055,7,438,2013,1,2,3.5,78000,6.0,2,1
